warehouse_id,article_id,date_time,quantity
Lager 1,Artikel 5,2018-06-05,2
Lager 1,Artikel 5,2018-06-08,10
Lager 1,Artikel 5,2018-06-12,15
Lager 1,Artikel 5,2018-07-19,6
Lager 1,Artikel 5,2018-07-26,10
Lager 1,Artikel 5,2018-07-26,30
Lager 1,Artikel 5,2018-08-22,5
Lager 1,Artikel 5,2018-08-27,15
Lager 1,Artikel 5,2018-08-28,10
Lager 1,Artikel 5,2018-08-27,20
Lager 1,Artikel 5,2018-08-30,20
Lager 1,Artikel 5,2018-08-30,10
Lager 1,Artikel 5,2018-09-05,30
Lager 1,Artikel 5,2020-06-26,5
Lager 1,Artikel 5,2020-06-22,20
Lager 1,Artikel 5,2020-06-24,20
Lager 1,Artikel 5,2020-06-22,3
Lager 1,Artikel 5,2020-06-25,20
Lager 1,Artikel 5,2020-06-22,20
Lager 1,Artikel 5,2020-06-09,10
Lager 1,Artikel 5,2020-06-16,10
Lager 1,Artikel 5,2020-06-30,20
Lager 1,Artikel 5,2020-06-23,10
Lager 1,Artikel 5,2020-06-18,20
Lager 1,Artikel 5,2020-06-30,10
Lager 1,Artikel 5,2020-06-29,5
Lager 1,Artikel 5,2020-06-30,20
Lager 1,Artikel 5,2020-07-01,10
Lager 1,Artikel 5,2020-02-18,15
Lager 1,Artikel 5,2020-06-09,10
Lager 1,Artikel 5,2020-06-08,10
Lager 1,Artikel 5,2020-02-27,10
Lager 1,Artikel 5,2020-02-26,10
Lager 1,Artikel 5,2020-06-09,20
Lager 1,Artikel 5,2020-06-10,5
Lager 1,Artikel 5,2020-06-09,20
Lager 1,Artikel 5,2019-08-26,10
Lager 1,Artikel 5,2020-02-27,10
Lager 1,Artikel 5,2020-02-18,10
Lager 1,Artikel 5,2020-02-21,20
Lager 1,Artikel 5,2020-06-16,15
Lager 1,Artikel 5,2020-06-17,15
Lager 1,Artikel 5,2020-02-05,4
Lager 1,Artikel 5,2019-08-22,5
Lager 1,Artikel 5,2019-08-26,20
Lager 1,Artikel 5,2020-03-04,20
Lager 1,Artikel 5,2020-03-03,10
Lager 1,Artikel 5,2019-08-20,20
Lager 1,Artikel 5,2019-08-26,30
Lager 1,Artikel 5,2020-03-03,20
Lager 1,Artikel 5,2020-03-04,10
Lager 1,Artikel 5,2020-06-17,10
Lager 1,Artikel 5,2020-06-19,10
Lager 1,Artikel 5,2020-06-16,10
Lager 1,Artikel 5,2020-06-16,20
Lager 1,Artikel 5,2020-06-17,10
Lager 1,Artikel 5,2020-03-09,6
Lager 1,Artikel 5,2020-03-10,20
Lager 1,Artikel 5,2020-03-12,8
Lager 1,Artikel 5,2020-03-13,15
Lager 1,Artikel 5,2020-03-10,10
Lager 1,Artikel 5,2020-03-10,10
Lager 1,Artikel 5,2020-06-09,20
Lager 1,Artikel 5,2020-03-12,6
Lager 1,Artikel 5,2020-06-22,40
Lager 1,Artikel 5,2020-06-24,10
Lager 1,Artikel 5,2019-01-21,15
Lager 1,Artikel 5,2019-01-22,20
Lager 1,Artikel 5,2019-01-21,3
Lager 1,Artikel 5,2019-01-21,10
Lager 1,Artikel 5,2019-01-18,10
Lager 1,Artikel 5,2019-01-23,20
Lager 1,Artikel 5,2019-01-23,8
Lager 1,Artikel 5,2019-01-24,6
Lager 1,Artikel 5,2019-09-04,10
Lager 1,Artikel 5,2019-01-24,12
Lager 1,Artikel 5,2019-01-17,20
Lager 1,Artikel 5,2019-02-14,4
Lager 1,Artikel 5,2019-02-15,10
Lager 1,Artikel 5,2019-09-17,10
Lager 1,Artikel 5,2019-09-19,20
Lager 1,Artikel 5,2019-02-01,10
Lager 1,Artikel 5,2019-02-04,20
Lager 1,Artikel 5,2019-02-06,20
Lager 1,Artikel 5,2019-02-05,10
Lager 1,Artikel 5,2019-02-04,10
Lager 1,Artikel 5,2019-02-04,1
Lager 1,Artikel 5,2019-02-06,20
Lager 1,Artikel 5,2019-09-18,10
Lager 1,Artikel 5,2019-02-05,10
Lager 1,Artikel 5,2019-09-19,12
Lager 1,Artikel 5,2019-09-17,10
Lager 1,Artikel 5,2019-09-18,15
Lager 1,Artikel 5,2019-09-23,20
Lager 1,Artikel 5,2019-09-25,8
Lager 1,Artikel 5,2019-09-25,8
Lager 1,Artikel 5,2019-02-12,10
Lager 1,Artikel 5,2019-09-27,10
Lager 1,Artikel 5,2019-09-25,10
Lager 1,Artikel 5,2019-09-27,10
Lager 1,Artikel 5,2019-02-13,20
Lager 1,Artikel 5,2019-02-11,5
Lager 1,Artikel 5,2019-09-24,10
Lager 1,Artikel 5,2020-06-02,10
Lager 1,Artikel 5,2020-06-04,20
Lager 1,Artikel 5,2019-08-26,6
Lager 1,Artikel 5,2020-06-02,20
Lager 1,Artikel 5,2019-01-23,10
Lager 1,Artikel 5,2019-01-28,1
Lager 1,Artikel 5,2019-01-28,4
Lager 1,Artikel 5,2019-01-28,1
Lager 1,Artikel 5,2019-01-28,5
Lager 1,Artikel 5,2019-01-29,20
Lager 1,Artikel 5,2019-09-09,12
Lager 1,Artikel 5,2019-09-10,5
Lager 1,Artikel 5,2019-09-10,2
Lager 1,Artikel 5,2019-01-30,20
Lager 1,Artikel 5,2019-09-10,20
Lager 1,Artikel 5,2019-01-28,20
Lager 1,Artikel 5,2019-01-28,10
Lager 1,Artikel 5,2019-01-28,10
Lager 1,Artikel 5,2019-01-29,10
Lager 1,Artikel 5,2019-01-09,10
Lager 1,Artikel 5,2019-09-10,5
Lager 1,Artikel 5,2019-01-29,10
Lager 1,Artikel 5,2019-01-08,5
Lager 1,Artikel 5,2019-09-10,10
Lager 1,Artikel 5,2019-09-13,10
Lager 1,Artikel 5,2019-09-09,20
Lager 1,Artikel 5,2019-09-18,4
Lager 1,Artikel 5,2019-09-17,20
Lager 1,Artikel 5,2019-09-18,20
Lager 1,Artikel 5,2019-09-17,10
Lager 1,Artikel 5,2019-09-18,10
Lager 1,Artikel 5,2019-09-18,5
Lager 1,Artikel 5,2019-01-30,15
Lager 1,Artikel 5,2019-09-27,18
Lager 1,Artikel 5,2019-09-26,2
Lager 1,Artikel 5,2019-02-07,10
Lager 1,Artikel 5,2019-02-13,30
Lager 1,Artikel 5,2019-09-03,10
Lager 1,Artikel 5,2019-09-03,8
Lager 1,Artikel 5,2019-09-03,10
Lager 1,Artikel 5,2019-02-18,10
Lager 1,Artikel 5,2019-09-30,2
Lager 1,Artikel 5,2019-09-04,5
Lager 1,Artikel 5,2019-09-27,10
Lager 1,Artikel 5,2019-02-19,10
Lager 1,Artikel 5,2019-09-30,20
Lager 1,Artikel 5,2019-09-30,10
Lager 1,Artikel 5,2019-02-11,7
Lager 1,Artikel 5,2019-02-11,10
Lager 1,Artikel 5,2019-02-11,1
Lager 1,Artikel 5,2019-02-12,5
Lager 1,Artikel 5,2019-02-14,30
Lager 1,Artikel 2,2020-08-14,2
Lager 1,Artikel 2,2020-08-11,10
Lager 1,Artikel 2,2020-08-10,1
Lager 1,Artikel 2,2020-08-13,1
Lager 1,Artikel 2,2020-08-19,1
Lager 1,Artikel 2,2020-08-20,1
Lager 1,Artikel 2,2020-08-18,2
Lager 1,Artikel 2,2020-08-20,1
Lager 1,Artikel 2,2020-08-17,1
Lager 1,Artikel 2,2020-08-21,1
Lager 1,Artikel 2,2020-08-27,1
Lager 1,Artikel 2,2020-08-25,1
Lager 1,Artikel 2,2020-08-28,1
Lager 1,Artikel 2,2020-08-27,1
Lager 1,Artikel 2,2020-08-27,1
Lager 1,Artikel 2,2020-08-25,1
Lager 1,Artikel 2,2020-08-14,1
Lager 1,Artikel 2,2020-08-12,1
Lager 1,Artikel 2,2020-08-18,1
Lager 1,Artikel 2,2019-11-11,1
Lager 1,Artikel 2,2020-03-17,1
Lager 1,Artikel 2,2020-03-16,1
Lager 1,Artikel 2,2020-03-18,1
Lager 1,Artikel 2,2019-11-18,2
Lager 1,Artikel 2,2020-08-07,2
Lager 1,Artikel 2,2020-03-23,1
Lager 1,Artikel 2,2020-03-24,1
Lager 1,Artikel 2,2019-08-02,1
Lager 1,Artikel 2,2020-03-26,2
Lager 1,Artikel 2,2020-03-27,1
Lager 1,Artikel 2,2019-11-14,1
Lager 1,Artikel 2,2019-11-19,1
Lager 1,Artikel 2,2019-11-27,2
Lager 1,Artikel 2,2019-11-27,1
Lager 1,Artikel 2,2019-11-28,1
Lager 1,Artikel 2,2020-04-01,1
Lager 1,Artikel 2,2020-04-07,1
Lager 1,Artikel 2,2020-04-09,1
Lager 1,Artikel 2,2020-04-10,1
Lager 1,Artikel 2,2020-04-14,1
Lager 1,Artikel 2,2020-04-16,1
Lager 1,Artikel 2,2020-04-17,2
Lager 1,Artikel 2,2020-04-16,1
Lager 1,Artikel 2,2020-04-17,1
Lager 1,Artikel 2,2019-11-28,2
Lager 1,Artikel 2,2019-11-25,1
Lager 1,Artikel 2,2019-11-29,1
Lager 1,Artikel 2,2020-04-21,1
Lager 1,Artikel 2,2020-04-29,2
Lager 1,Artikel 2,2020-04-15,1
Lager 1,Artikel 2,2020-04-27,1
Lager 1,Artikel 2,2020-04-20,1
Lager 1,Artikel 2,2020-04-22,1
Lager 1,Artikel 2,2020-04-20,1
Lager 1,Artikel 2,2019-12-05,1
Lager 1,Artikel 2,2019-12-04,1
Lager 1,Artikel 2,2019-12-10,1
Lager 1,Artikel 2,2019-12-06,1
Lager 1,Artikel 2,2019-12-13,1
Lager 1,Artikel 2,2020-04-29,1
Lager 1,Artikel 2,2020-04-28,2
Lager 1,Artikel 2,2020-04-27,1
Lager 1,Artikel 2,2019-11-12,2
Lager 1,Artikel 2,2019-12-17,1
Lager 1,Artikel 2,2019-12-18,1
Lager 1,Artikel 2,2019-08-07,1
Lager 1,Artikel 2,2019-12-19,1
Lager 1,Artikel 2,2019-08-05,1
Lager 1,Artikel 2,2020-05-05,1
Lager 1,Artikel 2,2020-05-04,1
Lager 1,Artikel 2,2020-05-07,1
Lager 1,Artikel 2,2020-05-08,1
Lager 1,Artikel 2,2020-05-05,1
Lager 1,Artikel 2,2020-05-08,1
Lager 1,Artikel 2,2019-12-16,2
Lager 1,Artikel 2,2019-12-04,1
Lager 1,Artikel 2,2020-01-07,1
Lager 1,Artikel 2,2020-01-07,1
Lager 1,Artikel 2,2020-01-08,1
Lager 1,Artikel 2,2020-01-07,1
Lager 1,Artikel 2,2020-01-08,1
Lager 1,Artikel 2,2020-01-08,1
Lager 1,Artikel 2,2020-05-13,1
Lager 1,Artikel 2,2020-01-15,2
Lager 1,Artikel 2,2020-01-17,1
Lager 1,Artikel 2,2020-05-14,1
Lager 1,Artikel 2,2020-05-14,2
Lager 1,Artikel 2,2019-08-13,1
Lager 1,Artikel 2,2019-08-14,1
Lager 1,Artikel 2,2020-01-22,1
Lager 1,Artikel 2,2020-01-22,1
Lager 1,Artikel 2,2020-01-20,1
Lager 1,Artikel 2,2020-01-24,1
Lager 1,Artikel 2,2020-01-29,1
Lager 1,Artikel 2,2020-05-28,1
Lager 1,Artikel 2,2020-05-28,1
Lager 1,Artikel 2,2020-05-27,1
Lager 1,Artikel 2,2020-05-28,1
Lager 1,Artikel 2,2020-05-29,1
Lager 1,Artikel 2,2020-05-26,1
Lager 1,Artikel 2,2020-01-31,1
Lager 1,Artikel 2,2020-01-27,2
Lager 1,Artikel 2,2020-01-29,1
Lager 1,Artikel 2,2020-01-29,1
Lager 1,Artikel 2,2020-01-28,1
Lager 1,Artikel 2,2020-08-04,1
Lager 1,Artikel 2,2020-08-04,10
Lager 1,Artikel 2,2020-08-07,1
Lager 1,Artikel 2,2020-08-03,1
Lager 1,Artikel 2,2020-05-26,1
Lager 1,Artikel 2,2020-01-31,1
Lager 1,Artikel 2,2020-02-04,1
Lager 1,Artikel 2,2020-02-06,1
Lager 1,Artikel 2,2020-02-03,1
Lager 1,Artikel 2,2020-05-29,1
Lager 1,Artikel 2,2019-08-19,1
Lager 1,Artikel 2,2019-08-16,1
Lager 1,Artikel 2,2019-08-19,1
Lager 1,Artikel 2,2019-08-23,1
Lager 1,Artikel 2,2020-02-10,1
Lager 1,Artikel 2,2020-08-28,1
Lager 1,Artikel 2,2020-02-12,2
Lager 1,Artikel 2,2019-08-22,1
Lager 1,Artikel 2,2019-08-22,1
Lager 1,Artikel 2,2020-06-03,1
Lager 1,Artikel 2,2020-06-03,1
Lager 1,Artikel 2,2020-06-03,1
Lager 1,Artikel 2,2020-02-18,1
Lager 1,Artikel 2,2020-06-03,1
Lager 1,Artikel 2,2020-06-04,1
Lager 1,Artikel 2,2020-02-21,1
Lager 1,Artikel 2,2020-06-02,1
Lager 1,Artikel 2,2020-06-04,1
Lager 1,Artikel 2,2020-06-04,1
Lager 1,Artikel 2,2020-02-20,1
Lager 1,Artikel 2,2020-06-04,1
Lager 1,Artikel 2,2019-08-27,1
Lager 1,Artikel 2,2020-02-25,1
Lager 1,Artikel 2,2020-02-26,1
Lager 1,Artikel 2,2020-02-26,1
Lager 1,Artikel 2,2020-06-09,1
Lager 1,Artikel 2,2020-02-04,1
Lager 1,Artikel 2,2020-02-28,1
Lager 1,Artikel 2,2020-02-17,1
Lager 1,Artikel 2,2020-02-13,1
Lager 1,Artikel 2,2020-03-03,1
Lager 1,Artikel 2,2019-08-28,1
Lager 1,Artikel 2,2020-03-02,1
Lager 1,Artikel 2,2020-06-15,1
Lager 1,Artikel 2,2020-06-15,1
Lager 1,Artikel 2,2020-06-18,1
Lager 1,Artikel 2,2020-03-02,1
Lager 1,Artikel 2,2020-06-16,1
Lager 1,Artikel 2,2020-06-17,2
Lager 1,Artikel 2,2020-03-13,1
Lager 1,Artikel 2,2019-08-29,1
Lager 1,Artikel 2,2019-01-15,3
Lager 1,Artikel 2,2019-09-05,1
Lager 1,Artikel 2,2019-09-02,1
Lager 1,Artikel 2,2019-09-03,1
Lager 1,Artikel 2,2019-09-04,1
Lager 1,Artikel 2,2019-09-10,1
Lager 1,Artikel 2,2019-01-23,1
Lager 1,Artikel 2,2019-01-31,1
Lager 1,Artikel 2,2019-01-31,1
Lager 1,Artikel 2,2019-01-29,1
Lager 1,Artikel 2,2019-01-29,1
Lager 1,Artikel 2,2019-01-29,1
Lager 1,Artikel 2,2019-01-29,1
Lager 1,Artikel 2,2019-09-06,1
Lager 1,Artikel 2,2019-09-09,1
Lager 1,Artikel 2,2019-09-16,1
Lager 1,Artikel 2,2019-09-18,1
Lager 1,Artikel 2,2019-02-01,1
Lager 1,Artikel 2,2019-02-08,1
Lager 1,Artikel 2,2019-02-07,1
Lager 1,Artikel 2,2019-02-08,1
Lager 1,Artikel 2,2019-09-20,2
Lager 1,Artikel 2,2019-09-18,1
Lager 1,Artikel 2,2019-09-23,1
Lager 1,Artikel 2,2019-02-04,1
Lager 1,Artikel 2,2019-02-11,1
Lager 1,Artikel 2,2019-09-23,1
Lager 1,Artikel 2,2019-09-24,1
Lager 1,Artikel 2,2019-09-25,2
Lager 1,Artikel 2,2019-09-26,1
Lager 1,Artikel 2,2019-02-08,1
Lager 1,Artikel 2,2019-02-11,3
Lager 1,Artikel 2,2019-02-13,2
Lager 1,Artikel 2,2019-02-15,1
Lager 1,Artikel 2,2019-09-13,1
Lager 1,Artikel 2,2019-02-21,1
Lager 1,Artikel 2,2019-02-19,2
Lager 1,Artikel 2,2019-02-21,1
Lager 1,Artikel 2,2019-02-15,1
Lager 1,Artikel 2,2019-02-22,1
Lager 1,Artikel 2,2019-02-21,1
Lager 1,Artikel 2,2019-02-22,2
Lager 1,Artikel 2,2019-10-28,1
Lager 1,Artikel 2,2019-10-28,1
Lager 1,Artikel 2,2019-02-28,1
Lager 1,Artikel 2,2019-02-25,1
Lager 1,Artikel 2,2019-02-27,1
Lager 1,Artikel 2,2019-10-02,1
Lager 1,Artikel 2,2019-10-03,2
Lager 1,Artikel 2,2019-03-06,1
Lager 1,Artikel 2,2019-10-02,1
Lager 1,Artikel 2,2019-03-08,1
Lager 1,Artikel 2,2019-03-05,5
Lager 1,Artikel 2,2019-10-10,1
Lager 1,Artikel 2,2019-10-07,2
Lager 1,Artikel 2,2019-10-11,1
Lager 1,Artikel 2,2019-03-11,1
Lager 1,Artikel 2,2019-03-11,1
Lager 1,Artikel 2,2019-03-13,1
Lager 1,Artikel 2,2019-03-12,1
Lager 1,Artikel 2,2019-03-15,1
Lager 1,Artikel 2,2019-03-19,1
Lager 1,Artikel 2,2019-03-20,1
Lager 1,Artikel 2,2019-03-15,1
Lager 1,Artikel 2,2019-03-22,1
Lager 1,Artikel 2,2019-03-18,1
Lager 1,Artikel 2,2019-03-21,1
Lager 1,Artikel 2,2019-03-18,1
Lager 1,Artikel 2,2019-03-29,1
Lager 1,Artikel 2,2019-04-01,1
Lager 1,Artikel 2,2019-04-02,1
Lager 1,Artikel 2,2019-04-03,1
Lager 1,Artikel 2,2019-04-02,1
Lager 1,Artikel 2,2019-10-23,1
Lager 1,Artikel 2,2019-04-10,1
Lager 1,Artikel 2,2019-04-11,1
Lager 1,Artikel 2,2019-04-15,1
Lager 1,Artikel 2,2019-04-19,1
Lager 1,Artikel 2,2019-04-17,4
Lager 1,Artikel 2,2019-04-15,1
Lager 1,Artikel 2,2019-04-15,1
Lager 1,Artikel 2,2019-04-26,1
Lager 1,Artikel 2,2019-04-23,1
Lager 1,Artikel 2,2019-04-23,1
Lager 1,Artikel 2,2019-11-06,1
Lager 1,Artikel 2,2019-11-05,1
Lager 1,Artikel 2,2019-11-08,1
Lager 1,Artikel 2,2019-05-07,1
Lager 1,Artikel 2,2019-05-07,1
Lager 1,Artikel 2,2019-05-14,1
Lager 1,Artikel 2,2019-05-15,1
Lager 1,Artikel 2,2019-05-16,1
Lager 1,Artikel 2,2019-05-22,1
Lager 1,Artikel 2,2019-05-21,1
Lager 1,Artikel 2,2019-11-11,1
Lager 1,Artikel 2,2019-05-21,2
Lager 1,Artikel 2,2019-11-12,1
Lager 1,Artikel 2,2019-05-27,1
Lager 1,Artikel 2,2019-05-15,1
Lager 1,Artikel 2,2019-06-27,1
Lager 1,Artikel 2,2019-06-27,1
Lager 1,Artikel 2,2019-06-05,1
Lager 1,Artikel 2,2019-06-03,1
Lager 1,Artikel 2,2019-06-07,2
Lager 1,Artikel 2,2019-06-07,1
Lager 1,Artikel 2,2019-06-07,1
Lager 1,Artikel 2,2019-06-13,1
Lager 1,Artikel 2,2019-06-11,1
Lager 1,Artikel 2,2019-06-13,2
Lager 1,Artikel 2,2019-06-12,1
Lager 1,Artikel 2,2019-06-17,1
Lager 1,Artikel 2,2019-06-17,1
Lager 1,Artikel 2,2019-06-18,2
Lager 1,Artikel 2,2019-11-08,2
Lager 1,Artikel 2,2019-11-13,1
Lager 1,Artikel 2,2019-11-13,1
Lager 1,Artikel 2,2019-06-18,1
Lager 1,Artikel 2,2019-06-18,1
Lager 1,Artikel 2,2019-06-19,1
Lager 1,Artikel 2,2019-06-21,1
Lager 1,Artikel 2,2019-06-19,1
Lager 1,Artikel 2,2019-07-04,10
Lager 1,Artikel 2,2019-07-01,1
Lager 1,Artikel 2,2019-07-08,1
Lager 1,Artikel 2,2019-07-08,1
Lager 1,Artikel 2,2019-07-05,1
Lager 1,Artikel 2,2019-07-08,1
Lager 1,Artikel 2,2019-07-09,1
Lager 1,Artikel 2,2019-07-17,1
Lager 1,Artikel 2,2019-07-15,1
Lager 1,Artikel 2,2019-07-23,1
Lager 1,Artikel 2,2019-07-25,1
Lager 1,Artikel 2,2019-07-22,1
Lager 1,Artikel 2,2019-08-29,1
Lager 1,Artikel 2,2019-08-28,1
Lager 1,Artikel 2,2019-09-02,1
Lager 1,Artikel 2,2019-01-10,3
Lager 1,Artikel 2,2019-01-11,1
Lager 1,Artikel 2,2019-01-11,2
Lager 1,Artikel 2,2019-01-15,1
Lager 1,Artikel 2,2019-01-17,1
Lager 1,Artikel 2,2019-01-18,1
Lager 1,Artikel 2,2020-06-23,1
Lager 1,Artikel 2,2020-06-25,1
Lager 1,Artikel 2,2020-06-23,1
Lager 1,Artikel 2,2020-06-09,1
Lager 1,Artikel 2,2020-06-29,1
Lager 1,Artikel 2,2020-06-29,1
Lager 1,Artikel 2,2020-07-02,1
Lager 1,Artikel 2,2020-07-01,2
Lager 1,Artikel 2,2020-07-01,1
Lager 1,Artikel 2,2020-07-01,1
Lager 1,Artikel 2,2020-07-01,1
Lager 1,Artikel 2,2020-07-07,1
Lager 1,Artikel 2,2020-07-09,1
Lager 1,Artikel 2,2020-07-09,1
Lager 1,Artikel 2,2020-07-07,1
Lager 1,Artikel 2,2020-07-14,2
Lager 1,Artikel 2,2020-06-09,1
Lager 1,Artikel 2,2020-07-16,1
Lager 1,Artikel 2,2020-07-13,1
Lager 1,Artikel 2,2020-07-13,1
Lager 1,Artikel 2,2020-07-15,1
Lager 1,Artikel 2,2020-07-17,1
Lager 1,Artikel 2,2020-07-14,1
Lager 1,Artikel 2,2020-07-20,1
Lager 1,Artikel 2,2020-07-21,1
Lager 1,Artikel 2,2020-07-21,1
Lager 1,Artikel 2,2020-07-23,1
Lager 1,Artikel 2,2020-07-20,1
Lager 1,Artikel 2,2020-07-21,1
Lager 1,Artikel 2,2020-07-20,1
Lager 1,Artikel 2,2020-07-28,1
Lager 1,Artikel 2,2020-07-29,1
Lager 1,Artikel 2,2019-03-25,1
Lager 1,Artikel 2,2019-03-26,1
Lager 1,Artikel 2,2019-03-28,1
Lager 1,Artikel 2,2019-03-26,2
Lager 1,Artikel 2,2019-03-04,2
Lager 1,Artikel 2,2019-03-29,1
Lager 1,Artikel 2,2019-04-30,19
Lager 1,Artikel 2,2019-04-29,1
Lager 1,Artikel 2,2019-04-08,1
Lager 1,Artikel 2,2019-05-24,1
Lager 1,Artikel 2,2019-07-31,1
Lager 1,Artikel 2,2019-07-29,1
Lager 1,Artikel 2,2019-07-25,3
Lager 1,Artikel 2,2019-09-26,1
Lager 1,Artikel 2,2019-10-28,1
Lager 1,Artikel 2,2019-10-21,1
Lager 1,Artikel 2,2019-10-03,1
Lager 1,Artikel 2,2019-10-24,3
Lager 1,Artikel 2,2019-10-08,1
Lager 1,Artikel 2,2019-10-23,1
Lager 1,Artikel 2,2019-10-15,1
Lager 1,Artikel 2,2019-10-22,1
Lager 2,Artikel 2,2019-08-28,1
Lager 2,Artikel 2,2019-09-02,4
Lager 2,Artikel 2,2020-01-28,2
Lager 2,Artikel 2,2020-01-29,1
Lager 2,Artikel 2,2019-08-22,2
Lager 2,Artikel 2,2020-02-03,1
Lager 2,Artikel 2,2020-02-06,1
Lager 2,Artikel 2,2020-05-18,1
Lager 2,Artikel 2,2020-08-31,2
Lager 2,Artikel 2,2020-08-31,1
Lager 2,Artikel 2,2020-08-28,1
Lager 2,Artikel 2,2020-05-26,1
Lager 2,Artikel 2,2020-02-14,1
Lager 2,Artikel 2,2020-02-07,1
Lager 2,Artikel 2,2020-02-12,1
Lager 2,Artikel 2,2020-02-13,1
Lager 2,Artikel 2,2020-06-03,1
Lager 2,Artikel 2,2020-06-03,4
Lager 2,Artikel 2,2020-02-19,1
Lager 2,Artikel 2,2020-02-20,1
Lager 2,Artikel 2,2020-02-18,1
Lager 2,Artikel 2,2020-02-20,1
Lager 2,Artikel 2,2020-02-19,1
Lager 2,Artikel 2,2020-02-10,1
Lager 2,Artikel 2,2020-02-25,1
Lager 2,Artikel 2,2020-02-28,1
Lager 2,Artikel 2,2020-02-24,1
Lager 2,Artikel 2,2020-06-09,1
Lager 2,Artikel 2,2020-06-09,1
Lager 2,Artikel 2,2020-06-08,1
Lager 2,Artikel 2,2020-06-08,1
Lager 2,Artikel 2,2020-03-06,2
Lager 2,Artikel 2,2020-03-02,1
Lager 2,Artikel 2,2020-03-03,1
Lager 2,Artikel 2,2020-03-05,1
Lager 2,Artikel 2,2020-03-11,1
Lager 2,Artikel 2,2019-08-29,1
Lager 2,Artikel 2,2020-03-11,1
Lager 2,Artikel 2,2020-03-12,1
Lager 2,Artikel 2,2020-03-12,1
Lager 2,Artikel 2,2020-03-13,1
Lager 2,Artikel 2,2020-03-12,1
Lager 2,Artikel 2,2020-03-05,1
Lager 2,Artikel 2,2020-03-13,1
Lager 2,Artikel 2,2020-03-11,1
Lager 2,Artikel 2,2020-03-10,1
Lager 2,Artikel 2,2020-03-11,1
Lager 2,Artikel 2,2020-03-09,9
Lager 2,Artikel 2,2020-03-10,1
Lager 2,Artikel 2,2019-08-26,5
Lager 2,Artikel 2,2019-08-30,1
Lager 2,Artikel 2,2019-08-29,1
Lager 2,Artikel 2,2019-08-06,1
Lager 2,Artikel 2,2019-08-13,1
Lager 2,Artikel 2,2019-08-14,2
Lager 2,Artikel 2,2020-08-04,1
Lager 2,Artikel 2,2019-09-27,1
Lager 2,Artikel 2,2019-09-26,1
Lager 2,Artikel 2,2019-09-23,1
Lager 2,Artikel 2,2019-09-23,1
Lager 2,Artikel 2,2019-02-12,1
Lager 2,Artikel 2,2019-02-13,1
Lager 2,Artikel 2,2019-09-25,1
Lager 2,Artikel 2,2019-09-25,1
Lager 2,Artikel 2,2019-09-26,1
Lager 2,Artikel 2,2019-09-06,1
Lager 2,Artikel 2,2019-09-24,1
Lager 2,Artikel 2,2019-09-18,1
Lager 2,Artikel 2,2019-02-19,1
Lager 2,Artikel 2,2019-09-30,1
Lager 2,Artikel 2,2019-09-27,1
Lager 2,Artikel 2,2019-09-27,1
Lager 2,Artikel 2,2019-09-30,1
Lager 2,Artikel 2,2019-09-27,1
Lager 2,Artikel 2,2019-09-30,5
Lager 2,Artikel 2,2019-02-19,1
Lager 2,Artikel 2,2019-02-20,1
Lager 2,Artikel 2,2019-02-26,1
Lager 2,Artikel 2,2019-02-28,1
Lager 2,Artikel 2,2019-02-20,1
Lager 2,Artikel 2,2019-02-26,1
Lager 2,Artikel 2,2019-02-26,1
Lager 2,Artikel 2,2019-02-12,1
Lager 2,Artikel 2,2019-10-04,3
Lager 2,Artikel 2,2019-03-07,2
Lager 2,Artikel 2,2019-03-05,1
Lager 2,Artikel 2,2019-03-07,1
Lager 2,Artikel 2,2019-03-07,1
Lager 2,Artikel 2,2019-03-04,1
Lager 2,Artikel 2,2019-03-11,2
Lager 2,Artikel 2,2019-03-11,1
Lager 2,Artikel 2,2019-03-11,2
Lager 2,Artikel 2,2019-03-12,1
Lager 2,Artikel 2,2019-03-12,1
Lager 2,Artikel 2,2019-03-01,1
Lager 2,Artikel 2,2019-10-11,1
Lager 2,Artikel 2,2019-10-07,1
Lager 2,Artikel 2,2019-10-09,1
Lager 2,Artikel 2,2019-10-09,1
Lager 2,Artikel 2,2019-03-20,1
Lager 2,Artikel 2,2019-03-27,1
Lager 2,Artikel 2,2019-10-16,2
Lager 2,Artikel 2,2019-10-18,1
Lager 2,Artikel 2,2019-03-25,1
Lager 2,Artikel 2,2019-04-05,1
Lager 2,Artikel 2,2019-04-03,3
Lager 2,Artikel 2,2019-04-01,1
Lager 2,Artikel 2,2019-04-02,1
Lager 2,Artikel 2,2019-04-01,1
Lager 2,Artikel 2,2019-04-03,1
Lager 2,Artikel 2,2019-04-10,3
Lager 2,Artikel 2,2019-04-04,4
Lager 2,Artikel 2,2019-04-11,2
Lager 2,Artikel 2,2019-04-09,1
Lager 2,Artikel 2,2019-10-24,1
Lager 2,Artikel 2,2019-10-16,5
Lager 2,Artikel 2,2019-04-16,1
Lager 2,Artikel 2,2019-04-15,1
Lager 2,Artikel 2,2019-04-12,2
Lager 2,Artikel 2,2019-04-23,1
Lager 2,Artikel 2,2019-04-23,1
Lager 2,Artikel 2,2019-04-19,5
Lager 2,Artikel 2,2019-04-18,8
Lager 2,Artikel 2,2019-05-02,5
Lager 2,Artikel 2,2019-05-02,1
Lager 2,Artikel 2,2019-05-07,2
Lager 2,Artikel 2,2019-05-09,1
Lager 2,Artikel 2,2019-08-06,1
