warehouse_id,article_id,date_time,quantity
Lager 14,Artikel 2,2019-03-07,192.0
Lager 14,Artikel 2,2019-03-07,160.0
Lager 14,Artikel 2,2019-03-06,320.0
Lager 14,Artikel 2,2019-03-04,192.0
Lager 14,Artikel 2,2019-03-05,2880.0
Lager 14,Artikel 2,2019-10-07,320.0
Lager 14,Artikel 2,2019-03-07,640.0
Lager 14,Artikel 2,2019-10-09,320.0
Lager 14,Artikel 2,2019-03-11,320.0
Lager 14,Artikel 2,2019-03-11,320.0
Lager 14,Artikel 2,2019-10-10,320.0
Lager 14,Artikel 2,2019-03-12,960.0
Lager 14,Artikel 2,2019-03-14,320.0
Lager 14,Artikel 2,2019-03-11,160.0
Lager 14,Artikel 2,2019-10-07,128.0
Lager 14,Artikel 2,2019-10-09,320.0
Lager 14,Artikel 2,2019-10-11,128.0
Lager 14,Artikel 2,2019-10-09,320.0
Lager 14,Artikel 2,2019-10-07,32.0
Lager 14,Artikel 2,2019-10-11,320.0
Lager 14,Artikel 2,2019-10-11,128.0
Lager 14,Artikel 2,2019-10-11,640.0
Lager 14,Artikel 2,2019-10-09,640.0
Lager 14,Artikel 2,2019-03-14,640.0
Lager 14,Artikel 2,2019-03-13,256.0
Lager 14,Artikel 2,2019-03-13,960.0
Lager 14,Artikel 2,2019-03-15,320.0
Lager 14,Artikel 2,2019-03-11,480.0
Lager 14,Artikel 2,2019-03-13,320.0
Lager 14,Artikel 2,2019-03-11,1920.0
Lager 14,Artikel 2,2019-03-14,960.0
Lager 14,Artikel 2,2019-03-13,320.0
Lager 14,Artikel 2,2019-03-11,96.0
Lager 14,Artikel 2,2019-03-13,320.0
Lager 14,Artikel 2,2019-03-19,160.0
Lager 14,Artikel 2,2019-03-20,128.0
Lager 14,Artikel 2,2019-03-21,160.0
Lager 14,Artikel 2,2019-03-18,320.0
Lager 14,Artikel 2,2019-03-14,160.0
Lager 14,Artikel 2,2019-03-15,128.0
Lager 14,Artikel 2,2019-03-18,128.0
Lager 14,Artikel 2,2019-03-20,320.0
Lager 14,Artikel 2,2019-03-20,128.0
Lager 14,Artikel 2,2019-03-20,640.0
Lager 14,Artikel 2,2019-03-19,960.0
Lager 14,Artikel 2,2019-03-18,160.0
Lager 14,Artikel 2,2019-03-20,320.0
Lager 14,Artikel 2,2019-10-15,320.0
Lager 14,Artikel 2,2019-10-15,640.0
Lager 14,Artikel 2,2019-03-14,320.0
Lager 14,Artikel 2,2019-10-15,32.0
Lager 14,Artikel 2,2019-10-17,192.0
Lager 14,Artikel 2,2019-10-17,320.0
Lager 14,Artikel 2,2019-10-16,64.0
Lager 14,Artikel 2,2019-03-26,640.0
Lager 14,Artikel 2,2019-03-27,320.0
Lager 14,Artikel 2,2019-03-26,256.0
Lager 14,Artikel 2,2019-10-18,160.0
Lager 14,Artikel 2,2019-10-15,32.0
Lager 14,Artikel 2,2019-03-11,96.0
Lager 14,Artikel 2,2019-03-05,64.0
Lager 14,Artikel 2,2019-10-16,320.0
Lager 14,Artikel 2,2019-10-18,160.0
Lager 14,Artikel 2,2019-10-16,256.0
Lager 14,Artikel 2,2019-10-18,64.0
Lager 14,Artikel 2,2019-10-16,128.0
Lager 14,Artikel 2,2019-10-16,160.0
Lager 14,Artikel 2,2019-10-15,480.0
Lager 14,Artikel 2,2019-10-18,192.0
Lager 14,Artikel 2,2019-04-02,640.0
Lager 14,Artikel 2,2019-03-29,192.0
Lager 14,Artikel 2,2019-10-16,128.0
Lager 14,Artikel 2,2019-04-03,224.0
Lager 14,Artikel 2,2019-04-05,256.0
Lager 14,Artikel 2,2019-04-02,320.0
Lager 14,Artikel 2,2019-04-04,960.0
Lager 14,Artikel 2,2019-04-01,640.0
Lager 14,Artikel 2,2019-04-08,256.0
Lager 14,Artikel 2,2019-04-10,160.0
Lager 14,Artikel 2,2019-10-21,960.0
Lager 14,Artikel 2,2019-10-23,320.0
Lager 14,Artikel 2,2019-10-23,320.0
Lager 14,Artikel 2,2019-10-23,256.0
Lager 14,Artikel 2,2019-04-11,96.0
Lager 14,Artikel 2,2019-10-24,320.0
Lager 14,Artikel 2,2019-04-09,640.0
Lager 14,Artikel 2,2019-04-12,256.0
Lager 14,Artikel 2,2019-04-12,256.0
Lager 14,Artikel 2,2019-04-12,256.0
Lager 14,Artikel 2,2019-04-11,640.0
Lager 14,Artikel 2,2019-04-08,160.0
Lager 14,Artikel 2,2019-04-09,64.0
Lager 14,Artikel 2,2019-04-11,320.0
Lager 14,Artikel 2,2019-04-10,320.0
Lager 14,Artikel 2,2019-04-05,128.0
Lager 14,Artikel 2,2019-10-24,960.0
Lager 14,Artikel 2,2019-10-21,256.0
Lager 14,Artikel 2,2019-10-25,320.0
Lager 14,Artikel 2,2019-10-23,64.0
Lager 14,Artikel 2,2019-10-24,192.0
Lager 14,Artikel 2,2019-10-21,320.0
Lager 14,Artikel 2,2019-10-22,320.0
Lager 14,Artikel 2,2019-10-25,640.0
Lager 14,Artikel 2,2019-04-17,320.0
Lager 14,Artikel 2,2019-04-18,640.0
Lager 14,Artikel 2,2019-04-15,480.0
Lager 14,Artikel 2,2019-04-16,256.0
Lager 14,Artikel 2,2019-04-16,640.0
Lager 14,Artikel 2,2019-04-18,320.0
Lager 14,Artikel 2,2019-04-17,960.0
Lager 14,Artikel 2,2019-04-12,320.0
Lager 14,Artikel 2,2019-04-16,320.0
Lager 14,Artikel 2,2019-04-17,960.0
Lager 14,Artikel 2,2019-04-18,320.0
Lager 14,Artikel 2,2019-04-24,320.0
Lager 14,Artikel 2,2019-04-25,640.0
Lager 14,Artikel 2,2019-04-25,160.0
Lager 14,Artikel 2,2019-11-06,320.0
Lager 14,Artikel 2,2019-11-05,128.0
Lager 14,Artikel 2,2019-11-06,320.0
Lager 14,Artikel 2,2019-11-07,320.0
Lager 14,Artikel 2,2019-11-07,96.0
Lager 14,Artikel 2,2019-04-24,64.0
Lager 14,Artikel 2,2019-04-24,320.0
Lager 14,Artikel 2,2019-04-25,192.0
Lager 14,Artikel 2,2019-04-25,320.0
Lager 14,Artikel 2,2019-04-26,128.0
Lager 14,Artikel 2,2019-04-25,160.0
Lager 14,Artikel 2,2019-11-04,640.0
Lager 14,Artikel 2,2019-11-05,512.0
Lager 14,Artikel 2,2019-05-02,960.0
Lager 14,Artikel 2,2019-11-08,256.0
Lager 14,Artikel 2,2019-11-08,256.0
Lager 14,Artikel 2,2019-11-05,960.0
Lager 14,Artikel 2,2019-11-04,96.0
Lager 14,Artikel 2,2019-11-06,320.0
Lager 14,Artikel 2,2019-11-07,160.0
Lager 14,Artikel 2,2019-11-08,320.0
Lager 14,Artikel 2,2019-11-08,256.0
Lager 14,Artikel 2,2019-11-06,320.0
Lager 14,Artikel 2,2019-11-08,1280.0
Lager 14,Artikel 2,2019-05-06,128.0
Lager 14,Artikel 2,2019-05-07,320.0
Lager 14,Artikel 2,2019-05-03,128.0
Lager 14,Artikel 2,2019-05-10,256.0
Lager 14,Artikel 2,2019-05-10,256.0
Lager 14,Artikel 2,2019-05-10,256.0
Lager 14,Artikel 2,2019-05-06,320.0
Lager 14,Artikel 2,2019-05-06,320.0
Lager 14,Artikel 2,2019-05-06,640.0
Lager 14,Artikel 2,2019-05-15,320.0
Lager 14,Artikel 2,2019-05-06,960.0
Lager 14,Artikel 2,2019-05-15,320.0
Lager 14,Artikel 2,2019-05-08,640.0
Lager 14,Artikel 2,2019-05-17,256.0
Lager 14,Artikel 2,2019-05-15,256.0
Lager 14,Artikel 2,2019-05-13,256.0
Lager 14,Artikel 2,2019-05-14,160.0
Lager 14,Artikel 2,2019-05-17,96.0
Lager 14,Artikel 2,2019-05-14,320.0
Lager 14,Artikel 2,2019-05-15,320.0
Lager 14,Artikel 2,2019-05-17,960.0
Lager 14,Artikel 2,2019-05-16,320.0
Lager 14,Artikel 2,2019-05-20,384.0
Lager 14,Artikel 2,2019-05-21,320.0
Lager 14,Artikel 2,2019-05-23,320.0
Lager 14,Artikel 2,2019-05-21,192.0
Lager 14,Artikel 2,2019-05-24,960.0
Lager 14,Artikel 2,2019-05-21,64.0
Lager 14,Artikel 2,2019-05-22,64.0
Lager 14,Artikel 2,2019-05-23,64.0
Lager 14,Artikel 2,2019-05-23,320.0
Lager 14,Artikel 2,2019-05-24,128.0
Lager 14,Artikel 2,2019-11-11,192.0
Lager 14,Artikel 2,2019-11-11,320.0
Lager 14,Artikel 2,2019-11-07,320.0
Lager 14,Artikel 2,2019-05-29,64.0
Lager 14,Artikel 2,2019-05-29,640.0
Lager 14,Artikel 2,2019-11-13,640.0
Lager 14,Artikel 2,2019-05-06,320.0
Lager 14,Artikel 2,2019-05-20,960.0
Lager 14,Artikel 2,2019-06-26,320.0
Lager 14,Artikel 2,2019-06-26,64.0
Lager 14,Artikel 2,2019-06-27,640.0
Lager 14,Artikel 2,2019-06-24,320.0
Lager 14,Artikel 2,2019-06-25,160.0
Lager 14,Artikel 2,2019-11-14,64.0
Lager 14,Artikel 2,2019-06-27,320.0
Lager 14,Artikel 2,2019-06-03,960.0
Lager 14,Artikel 2,2019-06-05,640.0
Lager 14,Artikel 2,2019-06-05,128.0
Lager 14,Artikel 2,2019-06-03,320.0
Lager 14,Artikel 2,2019-06-03,256.0
Lager 14,Artikel 2,2019-06-03,192.0
Lager 14,Artikel 2,2019-06-04,256.0
Lager 14,Artikel 2,2019-06-04,256.0
Lager 14,Artikel 2,2019-06-07,256.0
Lager 14,Artikel 2,2019-06-07,96.0
Lager 14,Artikel 2,2019-06-07,320.0
Lager 14,Artikel 2,2019-06-07,320.0
Lager 14,Artikel 2,2019-06-05,640.0
Lager 14,Artikel 2,2019-06-06,320.0
Lager 14,Artikel 2,2019-06-05,640.0
Lager 14,Artikel 2,2019-06-04,320.0
Lager 14,Artikel 2,2019-06-04,960.0
Lager 14,Artikel 2,2019-06-06,640.0
Lager 14,Artikel 2,2019-06-03,320.0
Lager 14,Artikel 2,2019-06-04,320.0
Lager 14,Artikel 2,2019-06-06,320.0
Lager 14,Artikel 2,2019-06-11,320.0
Lager 14,Artikel 2,2019-06-12,32.0
Lager 14,Artikel 2,2019-06-12,320.0
Lager 14,Artikel 2,2019-06-12,128.0
Lager 14,Artikel 2,2019-06-12,960.0
Lager 14,Artikel 2,2019-06-13,320.0
Lager 14,Artikel 2,2019-06-11,96.0
Lager 14,Artikel 2,2019-06-12,160.0
Lager 14,Artikel 2,2019-06-12,96.0
Lager 14,Artikel 2,2019-06-13,160.0
Lager 14,Artikel 2,2019-06-13,128.0
Lager 14,Artikel 2,2019-06-11,320.0
Lager 14,Artikel 2,2019-06-17,352.0
Lager 14,Artikel 2,2019-06-14,320.0
Lager 14,Artikel 2,2019-11-15,320.0
Lager 14,Artikel 2,2019-06-21,128.0
Lager 14,Artikel 2,2019-11-12,320.0
Lager 14,Artikel 2,2019-11-14,320.0
Lager 14,Artikel 2,2019-11-14,96.0
Lager 14,Artikel 2,2019-11-11,320.0
Lager 14,Artikel 2,2019-06-13,256.0
Lager 14,Artikel 2,2019-06-21,256.0
Lager 14,Artikel 2,2019-06-18,320.0
Lager 14,Artikel 2,2019-06-19,160.0
Lager 14,Artikel 2,2019-06-19,480.0
Lager 14,Artikel 2,2019-06-17,960.0
Lager 14,Artikel 2,2019-06-25,160.0
Lager 14,Artikel 2,2019-06-27,192.0
Lager 14,Artikel 2,2019-06-24,640.0
Lager 14,Artikel 2,2019-06-28,320.0
Lager 14,Artikel 2,2019-06-24,256.0
Lager 14,Artikel 2,2019-06-24,256.0
Lager 14,Artikel 2,2019-06-25,480.0
Lager 14,Artikel 2,2019-06-26,256.0
Lager 14,Artikel 2,2019-06-26,640.0
Lager 14,Artikel 2,2019-06-27,32.0
Lager 14,Artikel 2,2019-06-27,256.0
Lager 14,Artikel 2,2019-06-28,384.0
Lager 14,Artikel 2,2019-07-01,352.0
Lager 14,Artikel 2,2019-07-01,192.0
Lager 14,Artikel 2,2019-07-01,256.0
Lager 14,Artikel 2,2019-07-02,160.0
Lager 14,Artikel 2,2019-07-03,320.0
Lager 14,Artikel 2,2019-07-01,128.0
Lager 14,Artikel 2,2019-07-02,640.0
Lager 14,Artikel 2,2019-07-04,320.0
Lager 14,Artikel 2,2019-07-08,320.0
Lager 14,Artikel 2,2019-07-09,320.0
Lager 14,Artikel 2,2019-07-08,64.0
Lager 14,Artikel 2,2019-07-11,480.0
Lager 14,Artikel 2,2019-07-10,64.0
Lager 14,Artikel 2,2019-07-08,320.0
Lager 14,Artikel 2,2019-07-05,256.0
Lager 14,Artikel 2,2019-07-08,960.0
Lager 14,Artikel 2,2019-07-10,192.0
Lager 14,Artikel 2,2019-07-08,320.0
Lager 14,Artikel 2,2019-07-08,64.0
Lager 14,Artikel 2,2019-07-10,960.0
Lager 14,Artikel 2,2019-07-10,640.0
Lager 14,Artikel 2,2019-07-08,640.0
Lager 14,Artikel 2,2019-07-16,320.0
Lager 14,Artikel 2,2019-07-16,800.0
Lager 14,Artikel 2,2019-07-17,288.0
Lager 14,Artikel 2,2019-07-18,160.0
Lager 14,Artikel 2,2019-07-09,320.0
Lager 14,Artikel 2,2019-07-15,960.0
Lager 14,Artikel 2,2019-07-17,96.0
Lager 14,Artikel 2,2019-07-19,160.0
Lager 14,Artikel 2,2019-07-19,960.0
Lager 14,Artikel 2,2019-07-18,960.0
Lager 14,Artikel 2,2019-07-18,128.0
Lager 14,Artikel 2,2019-07-18,384.0
Lager 14,Artikel 2,2019-07-23,160.0
Lager 14,Artikel 2,2019-07-24,320.0
Lager 14,Artikel 2,2019-07-26,256.0
Lager 14,Artikel 2,2019-07-26,192.0
Lager 14,Artikel 2,2019-07-23,160.0
Lager 14,Artikel 2,2019-07-23,960.0
Lager 14,Artikel 2,2019-07-22,640.0
Lager 14,Artikel 2,2019-07-23,640.0
Lager 14,Artikel 2,2019-07-24,320.0
Lager 14,Artikel 2,2019-07-24,256.0
Lager 14,Artikel 2,2019-07-29,320.0
Lager 14,Artikel 2,2019-07-30,128.0
Lager 14,Artikel 2,2019-07-26,960.0
Lager 14,Artikel 2,2019-08-29,128.0
Lager 14,Artikel 2,2019-08-30,96.0
Lager 14,Artikel 2,2019-08-30,320.0
Lager 14,Artikel 2,2019-08-29,320.0
Lager 14,Artikel 2,2019-08-26,640.0
Lager 14,Artikel 2,2019-08-27,160.0
Lager 14,Artikel 2,2019-08-28,640.0
Lager 14,Artikel 2,2019-08-26,320.0
Lager 14,Artikel 2,2019-09-02,320.0
Lager 14,Artikel 2,2019-09-04,480.0
Lager 14,Artikel 2,2019-09-05,320.0
Lager 14,Artikel 2,2019-09-05,64.0
Lager 14,Artikel 2,2018-07-19,800.0
Lager 14,Artikel 2,2018-07-17,640.0
Lager 14,Artikel 2,2018-07-17,640.0
Lager 14,Artikel 2,2018-07-20,960.0
Lager 14,Artikel 2,2018-07-18,1280.0
Lager 14,Artikel 2,2018-07-17,640.0
Lager 14,Artikel 2,2018-07-18,1600.0
Lager 14,Artikel 2,2018-07-17,640.0
Lager 14,Artikel 2,2018-07-20,320.0
Lager 14,Artikel 2,2018-07-19,1280.0
Lager 14,Artikel 2,2018-07-20,960.0
Lager 14,Artikel 2,2018-07-20,640.0
Lager 14,Artikel 2,2018-07-23,640.0
Lager 14,Artikel 2,2018-07-23,128.0
Lager 14,Artikel 2,2018-07-27,640.0
Lager 14,Artikel 2,2018-07-25,640.0
Lager 14,Artikel 2,2018-07-26,320.0
Lager 14,Artikel 2,2018-07-18,640.0
Lager 14,Artikel 2,2018-07-26,32.0
Lager 14,Artikel 2,2018-07-23,64.0
Lager 14,Artikel 2,2018-08-07,480.0
Lager 14,Artikel 2,2018-08-09,320.0
Lager 14,Artikel 2,2018-08-06,320.0
Lager 14,Artikel 2,2018-08-10,320.0
Lager 14,Artikel 2,2018-08-10,320.0
Lager 14,Artikel 2,2018-08-07,960.0
Lager 14,Artikel 2,2018-08-06,160.0
Lager 14,Artikel 2,2018-08-07,32.0
Lager 14,Artikel 2,2018-08-10,960.0
Lager 14,Artikel 2,2018-08-09,320.0
Lager 14,Artikel 2,2018-08-06,640.0
Lager 14,Artikel 2,2018-08-06,640.0
Lager 14,Artikel 2,2018-08-09,320.0
Lager 14,Artikel 2,2018-08-09,320.0
Lager 14,Artikel 2,2018-08-08,960.0
Lager 14,Artikel 2,2018-08-08,320.0
Lager 14,Artikel 2,2018-08-14,320.0
Lager 14,Artikel 2,2018-08-14,320.0
Lager 14,Artikel 2,2018-08-14,320.0
Lager 14,Artikel 2,2018-08-14,320.0
Lager 14,Artikel 2,2018-08-16,960.0
Lager 14,Artikel 2,2018-08-16,128.0
Lager 14,Artikel 2,2018-08-14,96.0
Lager 14,Artikel 2,2018-08-16,160.0
Lager 14,Artikel 2,2018-08-13,960.0
Lager 14,Artikel 2,2018-08-17,256.0
Lager 14,Artikel 2,2018-08-17,256.0
Lager 14,Artikel 2,2018-08-17,256.0
Lager 14,Artikel 2,2018-08-14,32.0
Lager 14,Artikel 2,2018-08-21,256.0
Lager 14,Artikel 2,2018-08-20,640.0
Lager 14,Artikel 2,2018-08-21,320.0
Lager 14,Artikel 2,2018-08-21,960.0
Lager 14,Artikel 2,2018-08-21,320.0
Lager 14,Artikel 2,2018-08-21,192.0
Lager 14,Artikel 2,2018-08-23,320.0
Lager 14,Artikel 2,2018-08-17,256.0
Lager 14,Artikel 2,2018-08-21,256.0
Lager 14,Artikel 2,2018-08-20,960.0
Lager 14,Artikel 2,2018-08-24,256.0
Lager 14,Artikel 2,2018-08-22,64.0
Lager 14,Artikel 2,2018-08-24,160.0
Lager 14,Artikel 2,2018-08-23,256.0
Lager 14,Artikel 2,2018-08-16,640.0
Lager 14,Artikel 2,2018-08-22,320.0
Lager 14,Artikel 2,2018-08-16,320.0
Lager 14,Artikel 2,2018-08-27,128.0
Lager 14,Artikel 2,2018-08-30,320.0
Lager 14,Artikel 2,2018-08-30,64.0
Lager 14,Artikel 2,2018-08-31,128.0
Lager 14,Artikel 2,2018-08-28,96.0
Lager 14,Artikel 2,2018-08-31,160.0
Lager 14,Artikel 2,2018-08-31,256.0
Lager 14,Artikel 2,2018-08-28,1280.0
Lager 14,Artikel 2,2018-08-28,1600.0
Lager 14,Artikel 2,2018-08-29,32.0
Lager 14,Artikel 2,2018-08-31,1280.0
Lager 14,Artikel 2,2018-08-28,320.0
Lager 14,Artikel 2,2018-08-29,320.0
Lager 14,Artikel 2,2018-08-27,384.0
Lager 14,Artikel 2,2018-08-27,320.0
Lager 14,Artikel 2,2018-08-30,640.0
Lager 14,Artikel 2,2018-08-08,960.0
Lager 14,Artikel 2,2018-09-03,160.0
Lager 14,Artikel 2,2018-09-04,192.0
Lager 14,Artikel 2,2018-08-31,160.0
Lager 14,Artikel 2,2018-09-04,640.0
Lager 14,Artikel 2,2018-09-05,960.0
Lager 14,Artikel 2,2018-09-05,256.0
Lager 14,Artikel 2,2018-10-01,288.0
Lager 14,Artikel 2,2018-09-04,128.0
Lager 14,Artikel 2,2018-09-03,192.0
Lager 14,Artikel 2,2018-09-05,192.0
Lager 14,Artikel 2,2018-09-03,320.0
Lager 14,Artikel 2,2018-09-06,320.0
Lager 14,Artikel 2,2018-09-11,320.0
Lager 14,Artikel 2,2018-09-11,960.0
Lager 14,Artikel 2,2018-09-12,128.0
Lager 14,Artikel 2,2018-09-13,320.0
Lager 14,Artikel 2,2018-09-11,96.0
Lager 14,Artikel 2,2018-09-11,160.0
Lager 14,Artikel 2,2018-09-11,320.0
Lager 14,Artikel 2,2018-09-13,960.0
Lager 14,Artikel 2,2018-09-07,320.0
Lager 14,Artikel 2,2018-09-10,960.0
Lager 14,Artikel 2,2018-09-12,320.0
Lager 14,Artikel 2,2018-09-11,32.0
Lager 14,Artikel 2,2018-09-12,480.0
Lager 14,Artikel 2,2018-09-12,320.0
Lager 14,Artikel 2,2018-09-13,128.0
Lager 14,Artikel 2,2018-09-07,640.0
Lager 14,Artikel 2,2018-09-07,640.0
Lager 14,Artikel 2,2018-09-12,640.0
Lager 14,Artikel 2,2018-09-14,640.0
Lager 14,Artikel 2,2018-09-11,640.0
Lager 14,Artikel 2,2018-09-14,320.0
Lager 14,Artikel 2,2018-09-10,160.0
Lager 14,Artikel 2,2018-09-18,160.0
Lager 14,Artikel 2,2018-09-18,320.0
Lager 14,Artikel 2,2018-09-19,320.0
Lager 14,Artikel 2,2018-09-18,160.0
Lager 14,Artikel 2,2018-09-20,160.0
Lager 14,Artikel 2,2018-09-17,320.0
Lager 14,Artikel 2,2018-09-18,320.0
Lager 14,Artikel 2,2018-09-19,640.0
Lager 14,Artikel 2,2018-09-17,640.0
Lager 14,Artikel 2,2018-09-18,96.0
Lager 14,Artikel 2,2018-09-19,960.0
Lager 14,Artikel 2,2018-09-21,960.0
Lager 14,Artikel 2,2018-09-18,320.0
Lager 14,Artikel 2,2018-09-18,960.0
Lager 14,Artikel 2,2018-09-17,32.0
Lager 14,Artikel 2,2018-09-26,64.0
Lager 14,Artikel 2,2018-09-26,960.0
Lager 14,Artikel 2,2018-09-26,960.0
Lager 14,Artikel 2,2018-08-30,640.0
Lager 14,Artikel 2,2018-09-19,160.0
Lager 14,Artikel 2,2018-09-03,128.0
Lager 14,Artikel 2,2018-09-27,160.0
Lager 14,Artikel 2,2018-09-26,320.0
Lager 14,Artikel 2,2018-08-20,128.0
Lager 14,Artikel 2,2018-09-25,320.0
Lager 14,Artikel 2,2018-09-24,256.0
Lager 14,Artikel 2,2018-09-24,64.0
Lager 14,Artikel 2,2018-09-26,960.0
Lager 14,Artikel 2,2018-09-28,128.0
Lager 14,Artikel 2,2018-09-28,256.0
Lager 14,Artikel 2,2018-09-24,320.0
Lager 14,Artikel 2,2018-09-24,640.0
Lager 14,Artikel 2,2018-09-25,320.0
Lager 14,Artikel 2,2018-10-04,320.0
Lager 14,Artikel 2,2018-10-02,320.0
Lager 14,Artikel 2,2018-10-04,320.0
Lager 14,Artikel 2,2018-10-02,320.0
Lager 14,Artikel 2,2018-10-02,192.0
Lager 14,Artikel 2,2018-10-03,256.0
Lager 14,Artikel 2,2018-10-05,256.0
Lager 14,Artikel 2,2018-10-05,256.0
Lager 14,Artikel 2,2018-10-03,1600.0
Lager 14,Artikel 2,2018-10-02,320.0
Lager 14,Artikel 2,2018-10-05,320.0
Lager 14,Artikel 2,2018-10-05,128.0
Lager 14,Artikel 2,2018-10-10,256.0
Lager 14,Artikel 2,2018-10-08,320.0
Lager 14,Artikel 2,2018-10-09,960.0
Lager 14,Artikel 2,2018-10-11,320.0
Lager 14,Artikel 2,2018-10-09,128.0
Lager 14,Artikel 2,2018-10-10,320.0
Lager 14,Artikel 2,2018-10-11,960.0
Lager 14,Artikel 2,2018-10-09,320.0
Lager 14,Artikel 2,2018-10-10,64.0
Lager 14,Artikel 2,2018-10-11,320.0
Lager 14,Artikel 2,2018-10-09,128.0
Lager 14,Artikel 2,2018-10-11,192.0
Lager 14,Artikel 2,2018-10-10,640.0
Lager 14,Artikel 2,2018-10-09,320.0
Lager 14,Artikel 2,2018-10-12,320.0
Lager 14,Artikel 2,2018-10-11,960.0
Lager 14,Artikel 2,2018-10-16,960.0
Lager 14,Artikel 2,2018-10-16,320.0
Lager 14,Artikel 2,2018-10-17,160.0
Lager 14,Artikel 2,2018-10-16,320.0
Lager 14,Artikel 2,2018-10-17,320.0
Lager 14,Artikel 2,2018-10-15,256.0
Lager 14,Artikel 2,2018-10-16,160.0
Lager 14,Artikel 2,2018-10-18,160.0
Lager 14,Artikel 2,2018-10-19,128.0
Lager 14,Artikel 2,2018-10-19,1280.0
Lager 14,Artikel 2,2018-10-15,192.0
Lager 14,Artikel 2,2018-10-17,640.0
Lager 14,Artikel 2,2018-10-18,640.0
Lager 14,Artikel 2,2018-10-19,640.0
Lager 14,Artikel 2,2018-10-18,320.0
Lager 14,Artikel 2,2018-10-16,640.0
Lager 14,Artikel 2,2018-10-16,96.0
Lager 14,Artikel 2,2018-10-16,96.0
Lager 14,Artikel 2,2018-10-15,32.0
Lager 14,Artikel 2,2018-10-15,320.0
Lager 14,Artikel 2,2018-10-18,320.0
Lager 14,Artikel 2,2018-10-19,128.0
Lager 14,Artikel 2,2018-10-24,160.0
Lager 14,Artikel 2,2018-10-30,128.0
Lager 14,Artikel 2,2018-11-02,256.0
Lager 14,Artikel 2,2018-10-31,64.0
Lager 14,Artikel 2,2018-11-05,320.0
Lager 14,Artikel 2,2018-11-06,384.0
Lager 14,Artikel 2,2018-11-07,256.0
Lager 14,Artikel 2,2018-11-07,960.0
Lager 14,Artikel 2,2018-11-06,960.0
Lager 14,Artikel 2,2018-11-07,320.0
Lager 14,Artikel 2,2018-11-06,64.0
Lager 14,Artikel 2,2018-11-06,320.0
Lager 14,Artikel 2,2018-11-06,160.0
Lager 14,Artikel 2,2018-11-07,640.0
Lager 14,Artikel 2,2018-11-05,640.0
Lager 14,Artikel 2,2018-11-07,160.0
Lager 14,Artikel 2,2018-11-07,160.0
Lager 14,Artikel 2,2018-11-12,448.0
Lager 14,Artikel 2,2018-11-08,128.0
Lager 14,Artikel 2,2018-11-15,960.0
Lager 14,Artikel 2,2018-11-09,320.0
Lager 14,Artikel 2,2018-11-12,96.0
Lager 14,Artikel 2,2018-11-14,192.0
Lager 14,Artikel 2,2018-11-16,256.0
Lager 14,Artikel 2,2018-11-13,800.0
Lager 14,Artikel 2,2018-11-12,64.0
Lager 14,Artikel 2,2018-11-14,960.0
Lager 14,Artikel 2,2018-11-14,320.0
Lager 14,Artikel 2,2018-11-12,960.0
Lager 14,Artikel 2,2018-11-20,128.0
Lager 14,Artikel 2,2018-11-21,32.0
Lager 14,Artikel 2,2018-11-22,320.0
Lager 14,Artikel 2,2018-11-22,320.0
Lager 14,Artikel 2,2018-11-21,320.0
Lager 14,Artikel 2,2018-11-14,320.0
Lager 14,Artikel 2,2018-11-19,256.0
Lager 14,Artikel 2,2018-11-16,640.0
Lager 14,Artikel 2,2018-11-21,960.0
Lager 14,Artikel 2,2018-11-22,256.0
Lager 14,Artikel 2,2018-11-20,128.0
Lager 14,Artikel 2,2018-11-22,96.0
Lager 14,Artikel 2,2018-11-12,192.0
Lager 14,Artikel 2,2018-11-16,320.0
Lager 14,Artikel 2,2018-11-27,640.0
Lager 14,Artikel 2,2018-11-26,64.0
Lager 14,Artikel 2,2018-11-26,160.0
Lager 14,Artikel 2,2018-11-20,320.0
Lager 14,Artikel 2,2018-11-27,256.0
Lager 14,Artikel 2,2018-11-29,256.0
Lager 14,Artikel 2,2018-11-29,64.0
Lager 14,Artikel 2,2018-11-29,32.0
Lager 14,Artikel 2,2018-11-27,960.0
Lager 14,Artikel 2,2018-11-26,320.0
Lager 14,Artikel 2,2018-11-26,320.0
Lager 14,Artikel 2,2018-12-06,128.0
Lager 14,Artikel 2,2018-12-04,320.0
Lager 14,Artikel 2,2018-12-05,320.0
Lager 14,Artikel 2,2018-12-04,320.0
Lager 14,Artikel 2,2018-12-04,32.0
Lager 14,Artikel 2,2018-12-05,640.0
Lager 14,Artikel 2,2018-12-03,320.0
Lager 14,Artikel 2,2018-12-06,288.0
Lager 14,Artikel 2,2018-12-11,320.0
Lager 14,Artikel 2,2018-12-07,32.0
Lager 14,Artikel 2,2018-12-10,256.0
Lager 14,Artikel 2,2018-12-14,256.0
Lager 14,Artikel 2,2018-12-11,640.0
Lager 14,Artikel 2,2018-12-10,640.0
Lager 14,Artikel 2,2018-12-10,192.0
Lager 14,Artikel 2,2018-12-10,160.0
Lager 14,Artikel 2,2018-12-11,320.0
Lager 14,Artikel 2,2018-12-12,160.0
Lager 14,Artikel 2,2018-12-10,640.0
Lager 14,Artikel 2,2018-12-11,320.0
Lager 14,Artikel 2,2018-12-17,320.0
Lager 14,Artikel 2,2018-12-17,320.0
